user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,tenure_days,engagement_band
U001710,2025-06-27,3,value,mobile,paid_social,2026-01-30,217,med
U001711,2025-07-30,3,regular,web,email,2026-01-30,184,high
U001712,2025-08-30,3,value,web,paid_social,2026-01-30,153,low
U001713,2025-12-11,1,value,mobile,organic,2026-01-30,50,med
U001714,2025-11-05,2,regular,mobile,paid_social,2026-01-30,86,low
U001715,2025-10-13,2,value,web,organic,2026-01-30,109,low
U001716,2025-12-11,2,regular,mobile,referral,2026-01-30,50,med
U001717,2025-10-14,2,regular,web,search,2026-01-30,108,med
U001718,2025-08-08,2,value,mobile,organic,2026-01-30,175,low
U001719,2025-08-16,2,regular,web,search,2026-01-30,167,med
U001720,2025-09-11,1,value,web,organic,2026-01-30,141,low
U001721,2025-05-27,2,regular,mobile,organic,2026-01-30,248,med
U001722,2025-11-07,2,value,web,search,2026-01-30,84,low
U001723,2025-10-15,1,premium,web,paid_social,2026-01-30,107,high
U001724,2025-11-04,3,value,web,referral,2026-01-30,87,med
U001725,2025-09-16,2,regular,mobile,search,2026-01-30,136,high
U001726,2025-11-17,3,value,mobile,organic,2026-01-30,74,med
U001727,2025-12-29,2,value,mobile,search,2026-01-30,32,med
U001728,2025-09-25,2,regular,mobile,search,2026-01-30,127,med
U001729,2025-08-24,2,regular,mobile,organic,2026-01-30,159,high
U001730,2025-05-31,3,premium,web,referral,2026-01-30,244,high
U001731,2025-11-16,2,value,web,email,2026-01-30,75,low
U001732,2025-12-17,2,value,mobile,organic,2026-01-30,44,low
U001733,2025-10-27,1,value,mobile,referral,2026-01-30,95,low
U001734,2025-12-08,2,value,mobile,paid_social,2026-01-30,53,med
U001735,2025-12-07,1,premium,mobile,organic,2026-01-30,54,high
U001736,2025-11-21,1,premium,web,paid_social,2026-01-30,70,high
U001737,2025-09-08,1,premium,mobile,organic,2026-01-30,144,high
U001738,2025-05-30,2,value,mobile,organic,2026-01-30,245,low
U001739,2025-05-05,1,regular,mobile,email,2026-01-30,270,low
U001740,2025-06-25,2,regular,mobile,paid_social,2026-01-30,219,med
U001741,2025-08-21,3,value,mobile,organic,2026-01-30,162,low
U001742,2025-11-07,3,regular,mobile,search,2026-01-30,84,med
U001743,2025-08-27,2,value,web,email,2026-01-30,156,low
U001744,2025-05-10,2,value,mobile,search,2026-01-30,265,low
U001745,2025-06-26,2,premium,web,email,2026-01-30,218,high
U001746,2026-01-05,2,value,web,referral,2026-01-30,25,low
U001747,2026-01-07,2,premium,web,search,2026-01-30,23,high
U001748,2025-08-07,1,value,web,paid_social,2026-01-30,176,low
U001749,2025-11-23,3,value,web,paid_social,2026-01-30,68,low
U001750,2025-11-01,1,value,mobile,paid_social,2026-01-30,90,low
U001751,2025-12-24,3,value,mobile,search,2026-01-30,37,low
U001752,2025-12-13,2,regular,mobile,organic,2026-01-30,48,high
U001753,2025-10-09,1,value,web,organic,2026-01-30,113,low
U001754,2025-08-12,2,regular,web,paid_social,2026-01-30,171,low
U001755,2025-10-09,1,premium,mobile,paid_social,2026-01-30,113,high
U001756,2025-07-24,3,value,mobile,paid_social,2026-01-30,190,low
U001757,2025-07-31,2,value,web,paid_social,2026-01-30,183,low
U001758,2025-10-04,1,regular,mobile,organic,2026-01-30,118,high
U001759,2025-09-25,1,regular,mobile,organic,2026-01-30,127,med
U001760,2025-09-27,3,regular,mobile,referral,2026-01-30,125,med
U001761,2025-08-09,2,value,mobile,search,2026-01-30,174,low
U001762,2025-08-15,3,regular,mobile,referral,2026-01-30,168,high
U001763,2025-05-07,3,regular,mobile,organic,2026-01-30,268,med
U001764,2025-10-03,2,value,web,search,2026-01-30,119,low
U001765,2025-09-26,2,value,web,email,2026-01-30,126,low
U001766,2025-12-25,2,premium,web,organic,2026-01-30,36,high
U001767,2025-09-08,3,value,mobile,organic,2026-01-30,144,low
U001768,2025-08-30,1,value,mobile,paid_social,2026-01-30,153,low
U001769,2025-05-21,2,value,web,paid_social,2026-01-30,254,low
U001770,2025-06-23,1,regular,mobile,email,2026-01-29,220,high
U001771,2025-07-28,2,regular,unknown,email,2026-01-30,186,low
U001772,2025-08-07,2,value,web,paid_social,2026-01-30,176,med
U001773,2025-08-04,2,regular,mobile,organic,2026-01-30,179,med
U001774,2025-08-11,2,regular,web,search,2026-01-30,172,low
U001775,2025-11-13,2,value,web,referral,2026-01-30,78,med
U001776,2025-06-06,1,premium,web,search,2026-01-30,238,high
U001777,2025-07-27,2,value,web,email,2026-01-30,187,med
U001778,2025-06-14,3,value,mobile,paid_social,2026-01-30,230,low
U001779,2025-07-21,2,premium,mobile,organic,2026-01-30,193,high
U001780,2025-10-23,2,regular,mobile,search,2026-01-30,99,med
U001781,2025-05-16,3,value,mobile,paid_social,2026-01-30,259,med
U001782,2025-07-29,1,regular,web,organic,2026-01-30,185,low
U001783,2025-05-10,2,regular,mobile,search,2026-01-30,265,med
U001784,2025-12-30,1,value,web,paid_social,2026-01-30,31,low
U001785,2025-11-03,3,regular,web,organic,2026-01-30,88,med
U001786,2025-07-05,2,regular,mobile,search,2026-01-30,209,high
U001787,2025-06-23,2,value,web,paid_social,2026-01-30,221,low
U001788,2025-05-29,1,regular,web,paid_social,2026-01-30,246,low
U001789,2025-08-31,1,value,unknown,search,2026-01-30,152,med
U001790,2025-11-10,2,value,mobile,email,2026-01-30,81,low
U001791,2025-09-28,2,premium,web,email,2026-01-30,124,high
U001792,2025-12-12,3,regular,web,search,2026-01-30,49,high
U001793,2025-07-30,3,regular,mobile,organic,2026-01-30,184,high
U001794,2025-07-13,2,regular,web,paid_social,2026-01-30,201,med
U001795,2025-09-01,2,regular,mobile,organic,2026-01-30,151,low
U001796,2025-06-24,3,value,web,referral,2026-01-30,220,low
U001797,2026-01-04,2,premium,mobile,paid_social,2026-01-30,26,high
U001798,2025-06-20,2,regular,mobile,search,2026-01-30,224,high
U001799,2025-09-02,3,regular,web,search,2026-01-30,150,high
U001800,2025-09-13,1,regular,mobile,search,2026-01-30,139,med
U001801,2025-05-19,3,value,web,email,2026-01-30,256,low
U001802,2025-08-30,1,value,mobile,organic,2026-01-30,153,med
U001803,2025-08-27,2,value,mobile,email,2026-01-30,156,low
U001804,2025-07-09,3,value,mobile,organic,2026-01-30,205,med
U001805,2025-06-06,2,regular,mobile,paid_social,2026-01-30,238,med
U001806,2025-05-16,2,premium,mobile,email,2026-01-30,259,high
U001807,2025-05-07,2,value,mobile,search,2026-01-30,268,med
U001808,2025-09-02,1,value,web,organic,2026-01-30,150,low
U001809,2025-05-27,1,regular,mobile,referral,2026-01-30,248,med
U001810,2025-12-31,2,value,mobile,referral,2026-01-30,30,low
U001811,2025-07-05,2,premium,mobile,organic,2026-01-30,209,high
U001812,2025-10-15,2,value,web,search,2026-01-30,107,low
U001813,2025-10-21,1,value,web,referral,2026-01-30,101,low
U001814,2025-09-06,3,value,mobile,organic,2026-01-30,146,med
U001815,2025-12-12,2,premium,mobile,paid_social,2026-01-30,49,high
U001816,2025-06-01,2,value,web,search,2026-01-30,243,low
U001817,2025-07-02,2,regular,web,organic,2026-01-30,212,high
U001818,2025-07-07,1,value,web,referral,2026-01-30,207,med
U001819,2025-06-07,2,value,web,organic,2026-01-30,237,low
U001820,2025-07-17,2,premium,mobile,email,2026-01-30,197,high
U001821,2025-07-22,1,value,web,search,2026-01-30,192,low
U001822,2025-11-12,3,value,web,search,2026-01-30,79,med
U001823,2025-07-19,3,regular,web,search,2026-01-30,195,med
U001824,2025-12-11,2,premium,web,search,2026-01-30,50,high
U001825,2025-11-14,3,value,mobile,referral,2026-01-30,77,low
U001826,2025-12-17,3,value,web,paid_social,2026-01-30,44,low
U001827,2025-05-31,2,premium,web,paid_social,2026-01-30,244,high
U001828,2026-01-07,2,regular,web,search,2026-01-30,23,high
U001829,2025-10-06,2,premium,mobile,organic,2026-01-30,116,high
U001830,2026-01-06,2,regular,mobile,organic,2026-01-30,24,med
U001831,2025-08-02,1,regular,web,paid_social,2026-01-30,181,med
U001832,2025-12-30,1,regular,mobile,search,2026-01-30,31,med
U001833,2025-09-29,2,value,web,search,2026-01-30,123,low
U001834,2025-05-23,3,regular,mobile,search,2026-01-30,252,high
U001835,2025-08-15,3,regular,web,search,2026-01-30,168,high
U001836,2025-06-08,2,premium,mobile,paid_social,2026-01-30,236,high
U001837,2025-12-27,1,regular,mobile,paid_social,2026-01-29,33,med
U001838,2025-07-20,2,value,web,email,2026-01-30,194,low
U001839,2025-06-29,2,regular,web,organic,2026-01-30,215,high
U001840,2025-09-20,3,regular,web,search,2026-01-30,132,med
U001841,2025-08-19,3,regular,web,organic,2026-01-30,164,med
U001842,2025-05-29,3,regular,web,referral,2026-01-30,246,med
U001843,2025-11-25,3,regular,web,paid_social,2026-01-30,66,high
U001844,2025-12-03,3,value,mobile,search,2026-01-30,58,med
U001845,2025-11-07,2,regular,web,referral,2026-01-30,84,med
U001846,2025-10-06,1,regular,mobile,search,2026-01-30,116,med
U001847,2025-08-14,1,premium,web,organic,2026-01-30,169,high
U001848,2025-09-18,2,regular,web,search,2026-01-30,134,med
U001849,2025-09-12,2,regular,web,organic,2026-01-30,140,low
U001850,2025-06-15,1,regular,mobile,referral,2026-01-30,229,low
U001851,2025-05-25,3,regular,web,paid_social,2026-01-30,250,high
U001852,2025-07-07,1,value,web,paid_social,2026-01-30,207,low
U001853,2025-08-27,3,premium,mobile,referral,2026-01-30,156,high
U001854,2025-06-14,3,premium,mobile,referral,2026-01-30,230,high
U001855,2025-05-31,2,regular,mobile,search,2026-01-30,244,high
U001856,2025-12-04,2,regular,web,organic,2026-01-30,57,high
U001857,2025-08-07,2,value,web,search,2026-01-30,176,low
U001858,2025-09-28,2,regular,mobile,email,2026-01-30,124,high
U001859,2025-09-13,1,regular,mobile,email,2026-01-30,139,high
U001860,2025-11-05,3,regular,mobile,paid_social,2026-01-30,86,med
U001861,2025-11-06,2,value,web,organic,2026-01-30,85,low
U001862,2025-07-18,2,regular,web,organic,2026-01-30,196,high
U001863,2025-12-03,2,value,mobile,referral,2026-01-30,58,med
U001864,2025-08-06,2,regular,mobile,organic,2026-01-30,177,med
U001865,2025-11-30,2,regular,web,paid_social,2026-01-30,61,med
U001866,2025-08-14,2,value,mobile,search,2026-01-30,169,med
U001867,2025-06-01,1,regular,mobile,organic,2026-01-30,243,med
U001868,2025-11-11,2,regular,web,paid_social,2026-01-30,80,high
U001869,2025-05-12,2,regular,web,email,2026-01-30,263,high
U001870,2025-11-14,2,value,mobile,paid_social,2026-01-30,77,low
U001871,2025-05-15,1,regular,web,search,2026-01-30,260,high
U001872,2025-06-25,2,value,mobile,search,2026-01-30,219,low
U001873,2025-10-03,2,regular,mobile,email,2026-01-30,119,med
U001874,2025-12-27,2,regular,web,search,2026-01-30,34,med
U001875,2025-08-15,1,value,mobile,search,2026-01-30,168,low
U001876,2025-06-04,1,regular,web,paid_social,2026-01-30,240,high
U001877,2025-07-02,2,regular,web,organic,2026-01-30,212,high
U001878,2025-12-15,1,regular,mobile,organic,2026-01-30,46,med
U001879,2025-11-03,2,value,mobile,referral,2026-01-30,88,low
U001880,2025-05-30,3,value,web,paid_social,2026-01-30,245,low
U001881,2025-08-09,2,regular,mobile,organic,2026-01-30,174,high
U001882,2025-07-10,3,value,mobile,organic,2026-01-30,204,med
U001883,2025-06-18,1,regular,mobile,email,2026-01-30,226,high
U001884,2025-12-03,1,value,mobile,paid_social,2026-01-30,58,low
U001885,2025-10-07,2,value,web,paid_social,2026-01-30,115,med
U001886,2025-06-19,3,regular,web,organic,2026-01-30,225,med
U001887,2025-10-15,3,value,mobile,email,2026-01-30,107,low
U001888,2025-08-16,1,regular,web,referral,2026-01-30,167,low
U001889,2025-05-20,3,value,mobile,search,2026-01-30,255,low
U001890,2025-08-25,2,regular,web,organic,2026-01-30,158,high
U001891,2025-06-20,2,regular,web,paid_social,2026-01-30,224,low
U001892,2025-07-05,1,regular,web,referral,2026-01-30,209,high
U001893,2025-12-11,3,regular,web,referral,2026-01-30,50,high
U001894,2025-10-30,1,value,web,email,2026-01-30,92,med
U001895,2025-06-07,3,regular,mobile,paid_social,2026-01-30,237,med
U001896,2025-12-04,2,value,mobile,organic,2026-01-30,57,low
U001897,2025-09-26,2,regular,web,search,2026-01-30,126,med
U001898,2025-12-10,2,value,web,referral,2026-01-30,51,low
U001899,2025-11-08,3,regular,mobile,organic,2026-01-30,83,high
U001900,2025-07-29,1,value,web,organic,2026-01-30,185,low
U001901,2025-09-16,1,premium,web,paid_social,2026-01-30,136,high
U001902,2025-09-15,2,regular,web,search,2026-01-30,137,low
U001903,2025-11-01,2,regular,mobile,referral,2026-01-30,90,high
U001904,2025-07-06,1,value,mobile,organic,2026-01-30,208,med
U001905,2025-07-27,1,value,mobile,organic,2026-01-30,187,med
U001906,2025-07-05,2,value,mobile,organic,2026-01-30,209,low
U001907,2025-07-18,1,premium,mobile,paid_social,2026-01-30,196,high
U001908,2025-06-14,1,regular,web,paid_social,2026-01-30,230,med
U001909,2025-05-14,3,value,web,search,2026-01-30,261,med
U001910,2025-12-26,2,regular,web,search,2026-01-30,35,high
U001911,2025-05-23,3,regular,web,organic,2026-01-30,252,low
U001912,2025-12-13,3,value,mobile,paid_social,2026-01-30,48,med
U001913,2025-05-05,1,regular,web,email,2026-01-30,270,high
U001914,2025-11-16,2,value,web,paid_social,2026-01-30,75,low
U001915,2025-07-26,2,value,web,organic,2026-01-30,188,low
U001916,2025-09-11,2,regular,mobile,paid_social,2026-01-30,141,high
U001917,2025-07-14,1,value,mobile,organic,2026-01-30,200,low
U001918,2025-09-05,1,premium,mobile,organic,2026-01-30,147,high
U001919,2025-08-26,1,regular,web,organic,2026-01-30,157,low
U001920,2025-09-14,2,regular,web,organic,2026-01-30,138,med
U001921,2025-08-11,3,regular,mobile,organic,2026-01-30,172,high
U001922,2025-09-16,2,premium,mobile,referral,2026-01-30,136,high
U001923,2025-11-28,2,value,mobile,organic,2026-01-30,63,med
U001924,2025-08-22,3,regular,web,paid_social,2026-01-30,161,med
U001925,2025-08-03,2,regular,web,email,2026-01-30,180,high
U001926,2025-06-07,1,premium,mobile,search,2026-01-30,237,high
U001927,2025-08-03,3,value,mobile,search,2026-01-30,180,low
U001928,2025-06-05,2,regular,unknown,paid_social,2026-01-30,239,med
U001929,2025-06-19,1,regular,web,organic,2026-01-30,225,high
U001930,2025-12-30,2,value,web,search,2026-01-30,31,med
U001931,2025-05-27,3,premium,web,search,2026-01-30,248,high
U001932,2025-09-02,2,value,mobile,referral,2026-01-30,150,low
U001933,2025-11-30,2,value,web,referral,2026-01-30,61,med
U001934,2025-12-30,1,regular,web,referral,2026-01-30,31,high
U001935,2025-06-10,1,regular,unknown,paid_social,2026-01-30,234,med
U001936,2025-06-15,1,value,mobile,search,2026-01-30,229,low
U001937,2025-08-06,2,value,web,referral,2026-01-30,177,low
U001938,2025-09-21,3,value,web,referral,2026-01-30,131,low
U001939,2025-12-31,1,regular,mobile,search,2026-01-30,30,med
U001940,2025-06-26,2,premium,mobile,email,2026-01-30,218,high
U001941,2025-06-15,1,regular,mobile,referral,2026-01-30,229,med
U001942,2025-07-07,1,value,unknown,search,2026-01-30,207,low
U001943,2025-12-10,2,regular,web,organic,2026-01-30,51,high
U001944,2025-05-12,2,premium,mobile,organic,2026-01-30,263,low
U001945,2025-08-08,2,regular,mobile,paid_social,2026-01-30,175,high
U001946,2025-06-03,2,value,web,organic,2026-01-30,241,low
U001947,2025-06-13,2,value,mobile,search,2026-01-30,231,low
U001948,2025-12-21,1,premium,web,paid_social,2026-01-30,40,high
U001949,2025-05-05,1,premium,web,referral,2026-01-30,270,high
U001950,2025-07-24,3,value,web,referral,2026-01-30,190,med
U001951,2025-12-20,3,regular,web,paid_social,2026-01-30,41,high
U001952,2025-10-04,3,value,mobile,search,2026-01-30,118,low
U001953,2025-05-23,3,value,web,organic,2026-01-30,252,low
U001954,2025-08-29,2,regular,mobile,paid_social,2026-01-30,154,med
U001955,2026-01-03,3,regular,web,organic,2026-01-30,27,high
U001956,2025-08-13,2,regular,web,search,2026-01-30,170,med
U001957,2025-09-14,1,premium,web,email,2026-01-30,138,high
U001958,2025-09-15,1,regular,web,search,2026-01-30,137,med
U001959,2025-10-17,1,value,mobile,paid_social,2026-01-30,105,low
U001960,2025-06-20,1,regular,mobile,paid_social,2026-01-30,224,med
U001961,2025-12-01,2,regular,web,referral,2026-01-30,60,high
U001962,2026-01-08,2,regular,mobile,search,2026-01-30,22,high
U001963,2025-06-09,3,premium,mobile,search,2026-01-30,235,high
U001964,2025-11-26,2,regular,mobile,organic,2026-01-30,65,med
U001965,2025-11-26,1,value,web,paid_social,2026-01-30,65,low
U001966,2025-11-07,2,value,web,organic,2026-01-30,84,low
U001967,2025-08-06,2,regular,mobile,search,2026-01-30,177,high
U001968,2025-08-30,1,premium,mobile,paid_social,2026-01-30,153,high
U001969,2025-12-01,2,value,web,organic,2026-01-30,60,low
U001970,2025-06-12,2,value,mobile,search,2026-01-30,232,low
U001971,2025-11-29,2,regular,web,organic,2026-01-30,62,med
U001972,2025-12-22,3,value,mobile,organic,2026-01-30,39,low
U001973,2025-10-23,3,value,web,organic,2026-01-30,99,low
U001974,2025-07-29,2,premium,mobile,organic,2026-01-30,185,high
U001975,2025-09-22,1,regular,web,email,2026-01-30,130,high
U001976,2025-05-17,3,premium,web,email,2026-01-30,258,high
U001977,2025-12-24,2,regular,mobile,paid_social,2026-01-30,37,high
U001978,2025-07-29,1,value,web,paid_social,2026-01-30,185,low
U001979,2025-05-19,2,premium,mobile,paid_social,2026-01-30,256,high
U001980,2025-11-20,2,value,mobile,referral,2026-01-30,71,low
U001981,2025-10-17,2,value,web,search,2026-01-30,105,med
U001982,2025-10-08,1,premium,web,organic,2026-01-30,114,high
U001983,2025-05-18,2,regular,mobile,paid_social,2026-01-30,257,med
U001984,2025-11-09,1,premium,mobile,email,2026-01-30,82,high
U001985,2025-10-11,1,value,mobile,organic,2026-01-30,111,low
U001986,2025-11-20,1,premium,web,search,2026-01-30,71,high
U001987,2025-11-28,3,regular,mobile,search,2026-01-30,63,high
U001988,2025-06-27,2,regular,web,search,2026-01-30,217,high
U001989,2025-06-26,2,premium,unknown,paid_social,2026-01-30,218,high
U001990,2025-12-22,2,regular,web,search,2026-01-30,39,high
U001991,2025-09-15,3,regular,web,email,2026-01-30,137,med
U001992,2025-08-22,2,regular,mobile,referral,2026-01-30,161,low
U001993,2025-07-16,3,regular,mobile,organic,2026-01-30,198,med
U001994,2025-10-12,2,premium,web,referral,2026-01-30,110,high
U001995,2025-11-10,1,regular,mobile,paid_social,2026-01-30,81,high
U001996,2025-05-05,2,value,web,search,2026-01-30,270,med
U001997,2025-09-20,2,value,web,search,2026-01-30,132,low
U001998,2026-01-09,3,premium,web,referral,2026-01-30,21,high
U001999,2025-07-14,3,premium,web,search,2026-01-30,200,high
U002000,2025-07-14,2,premium,web,organic,2026-01-30,200,high
U002001,2025-12-11,3,value,web,organic,2026-01-30,50,med
U002002,2025-05-20,2,regular,web,organic,2026-01-30,255,med
U002003,2025-08-12,2,regular,mobile,paid_social,2026-01-30,171,high
U002004,2025-08-28,2,regular,mobile,organic,2026-01-30,155,high
U002005,2025-11-21,1,value,mobile,paid_social,2026-01-30,70,low
U002006,2025-06-06,3,regular,web,search,2026-01-30,238,high
U002007,2025-08-21,1,value,mobile,referral,2026-01-30,162,low
U002008,2025-06-12,2,regular,web,search,2026-01-30,232,high
U002009,2025-11-18,2,value,mobile,email,2026-01-30,73,low
U002010,2025-10-10,1,value,mobile,email,2026-01-30,112,low
U002011,2025-09-06,1,value,web,organic,2026-01-30,146,low
U002012,2025-08-11,2,premium,web,paid_social,2026-01-30,172,low
U002013,2025-06-12,1,regular,mobile,organic,2026-01-30,232,low
U002014,2025-12-22,2,premium,mobile,referral,2026-01-30,39,high
U002015,2025-10-14,2,regular,mobile,paid_social,2026-01-30,108,med
U002016,2025-07-24,1,regular,mobile,organic,2026-01-30,190,high
U002017,2025-08-16,1,value,mobile,organic,2026-01-30,167,low
U002018,2025-11-03,3,regular,web,search,2026-01-29,87,low
U002019,2025-11-01,3,value,mobile,referral,2026-01-30,90,low
U002020,2025-08-28,1,regular,web,referral,2026-01-30,155,high
U002021,2025-07-20,3,regular,web,organic,2026-01-30,194,high
U002022,2025-10-17,2,premium,web,organic,2026-01-30,105,high
U002023,2025-10-17,2,value,mobile,search,2026-01-30,105,low
U002024,2025-10-02,2,regular,mobile,paid_social,2026-01-30,120,med
U002025,2025-05-23,2,value,web,organic,2026-01-30,252,low
U002026,2025-08-31,3,value,web,organic,2026-01-30,152,low
U002027,2025-10-06,2,regular,web,referral,2026-01-30,116,low
U002028,2025-12-29,2,regular,mobile,search,2026-01-30,32,high
U002029,2025-09-13,2,regular,mobile,paid_social,2026-01-30,139,high
U002030,2025-07-30,1,value,web,search,2026-01-30,184,low
U002031,2025-09-21,2,premium,web,search,2026-01-30,131,high
U002032,2025-06-18,1,premium,mobile,paid_social,2026-01-30,226,med
U002033,2025-05-27,2,regular,web,organic,2026-01-30,248,low
U002034,2025-10-22,1,premium,web,organic,2026-01-30,100,high
U002035,2026-01-07,1,value,web,email,2026-01-30,23,low
U002036,2025-12-03,2,regular,web,referral,2026-01-30,58,high
U002037,2025-09-28,2,premium,web,paid_social,2026-01-30,124,high
U002038,2025-05-15,2,regular,mobile,organic,2026-01-30,260,med
U002039,2026-01-07,1,regular,web,organic,2026-01-30,23,med
U002040,2025-08-25,2,regular,web,organic,2026-01-30,158,med
U002041,2025-07-16,2,regular,mobile,email,2026-01-30,198,high
U002042,2025-12-15,2,regular,mobile,referral,2026-01-30,46,med
U002043,2025-11-08,2,value,web,search,2026-01-30,83,low
U002044,2025-11-09,2,value,web,email,2026-01-30,82,med
U002045,2025-07-13,2,regular,mobile,organic,2026-01-30,201,med
U002046,2026-01-08,3,regular,web,search,2026-01-30,22,med
U002047,2025-08-26,3,regular,mobile,organic,2026-01-30,157,high
U002048,2025-09-15,2,premium,web,organic,2026-01-30,137,high
U002049,2025-11-09,2,regular,web,email,2026-01-30,82,high
U002050,2025-10-17,1,regular,web,referral,2026-01-30,105,med
U002051,2025-06-17,3,regular,mobile,organic,2026-01-30,227,high
U002052,2025-07-19,2,regular,web,organic,2026-01-30,195,high
U002053,2025-08-03,2,regular,web,paid_social,2026-01-30,180,med
U002054,2025-12-28,3,regular,web,organic,2026-01-30,33,med
U002055,2025-10-31,2,regular,mobile,search,2026-01-30,91,high
U002056,2025-08-04,1,regular,web,paid_social,2026-01-30,179,high
U002057,2025-11-05,1,regular,mobile,organic,2026-01-30,86,high
U002058,2025-11-06,1,regular,mobile,organic,2026-01-30,85,med
U002059,2025-08-11,2,value,web,organic,2026-01-30,172,low
U002060,2025-08-14,1,regular,mobile,email,2026-01-30,169,high
U002061,2025-12-15,3,regular,mobile,search,2026-01-30,46,high
U002062,2025-09-23,3,value,web,paid_social,2026-01-30,129,low
U002063,2025-06-11,2,regular,web,organic,2026-01-30,233,high
U002064,2025-11-01,2,regular,web,paid_social,2026-01-30,90,low
U002065,2025-09-29,2,regular,web,organic,2026-01-30,123,med
U002066,2025-09-09,1,regular,web,organic,2026-01-30,143,low
U002067,2025-11-03,2,value,mobile,paid_social,2026-01-30,88,low
U002068,2025-12-18,1,value,mobile,paid_social,2026-01-30,43,med
U002069,2025-07-26,1,value,web,organic,2026-01-30,188,low
U002070,2025-08-18,2,regular,web,search,2026-01-30,165,med
U002071,2025-06-21,1,regular,web,email,2026-01-30,223,med
U002072,2025-10-14,2,regular,web,organic,2026-01-30,108,med
U002073,2025-08-14,2,regular,web,organic,2026-01-30,169,med
U002074,2025-07-29,3,value,mobile,search,2026-01-30,185,med
U002075,2025-10-26,2,value,mobile,organic,2026-01-30,96,low
U002076,2025-08-15,3,value,web,paid_social,2026-01-30,168,low
U002077,2025-08-29,2,regular,mobile,paid_social,2026-01-30,154,high
U002078,2025-08-23,3,value,mobile,search,2026-01-30,160,low
U002079,2025-07-08,2,regular,mobile,paid_social,2026-01-30,206,med
U002080,2025-06-05,1,regular,web,search,2026-01-30,239,med
U002081,2025-11-28,3,regular,web,paid_social,2026-01-30,63,med
U002082,2025-05-28,2,value,mobile,organic,2026-01-30,247,low
U002083,2025-07-25,1,value,web,organic,2026-01-30,189,low
U002084,2025-10-19,1,regular,mobile,paid_social,2026-01-30,103,high
U002085,2025-06-06,2,regular,web,organic,2026-01-30,238,high
U002086,2025-10-16,2,value,mobile,organic,2026-01-30,106,med
U002087,2025-11-04,2,premium,mobile,search,2026-01-30,87,high
U002088,2025-10-18,3,regular,web,paid_social,2026-01-30,104,high
U002089,2025-07-20,2,regular,web,organic,2026-01-30,194,med
U002090,2025-05-09,2,value,mobile,paid_social,2026-01-30,266,low
U002091,2025-12-13,2,value,web,paid_social,2026-01-30,48,med
U002092,2025-07-25,3,value,mobile,paid_social,2026-01-30,189,med
U002093,2025-11-23,1,value,mobile,organic,2026-01-30,68,low
U002094,2025-06-23,1,regular,web,referral,2026-01-30,221,med
U002095,2025-06-14,2,regular,mobile,organic,2026-01-30,230,high
U002096,2025-11-16,2,premium,web,email,2026-01-30,75,high
U002097,2025-12-26,3,premium,mobile,paid_social,2026-01-30,35,high
U002098,2025-12-07,2,value,web,organic,2026-01-30,54,med
U002099,2025-11-09,3,value,web,referral,2026-01-30,82,low
U002100,2025-07-05,2,regular,web,search,2026-01-30,209,high
U002101,2025-12-20,1,premium,mobile,search,2026-01-30,41,high
U002102,2025-10-19,1,premium,mobile,search,2026-01-30,103,high
U002103,2025-06-17,1,value,mobile,paid_social,2026-01-30,227,low
U002104,2025-06-06,2,value,web,paid_social,2026-01-30,238,low
U002105,2025-12-09,2,value,web,referral,2026-01-30,52,med
U002106,2025-07-13,2,regular,mobile,organic,2026-01-30,201,med
U002107,2025-11-13,2,regular,mobile,paid_social,2026-01-30,78,med
U002108,2025-06-08,2,regular,web,paid_social,2026-01-30,236,low
U002109,2025-07-14,2,regular,mobile,paid_social,2026-01-30,200,low
U002110,2025-07-15,2,value,web,search,2026-01-30,199,low
U002111,2025-07-14,2,regular,web,search,2026-01-30,200,med
U002112,2025-10-21,2,value,mobile,paid_social,2026-01-30,101,med
U002113,2025-12-20,2,regular,web,organic,2026-01-30,41,low
U002114,2025-12-19,2,regular,web,organic,2026-01-30,42,med
U002115,2025-11-07,2,regular,mobile,search,2026-01-30,84,med
U002116,2025-06-24,2,value,mobile,organic,2026-01-30,220,low
U002117,2026-01-01,2,regular,web,organic,2026-01-30,29,med
U002118,2025-09-18,2,regular,mobile,organic,2026-01-30,134,med
U002119,2025-09-19,1,value,web,paid_social,2026-01-30,133,low
U002120,2025-10-28,2,value,web,email,2026-01-30,94,low
U002121,2025-11-14,3,regular,web,search,2026-01-30,77,med
U002122,2025-12-30,1,value,web,organic,2026-01-30,31,low
U002123,2025-09-28,3,value,web,referral,2026-01-30,124,low
U002124,2025-10-05,1,value,web,organic,2026-01-30,117,low
U002125,2025-11-08,2,value,mobile,email,2026-01-30,83,low
U002126,2025-07-08,2,regular,mobile,search,2026-01-30,206,med
U002127,2025-07-21,1,regular,mobile,organic,2026-01-30,193,high
U002128,2025-10-08,3,value,mobile,search,2026-01-30,114,low
U002129,2025-05-21,2,regular,web,organic,2026-01-30,254,high
U002130,2025-07-24,3,value,web,paid_social,2026-01-30,190,low
U002131,2025-11-01,2,value,web,organic,2026-01-30,90,low
U002132,2026-01-05,3,value,mobile,referral,2026-01-30,25,med
U002133,2025-09-12,3,regular,web,paid_social,2026-01-30,140,high
U002134,2025-08-13,2,premium,web,referral,2026-01-30,170,high
U002135,2025-08-23,1,regular,web,referral,2026-01-30,160,high
